,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,threshold,alpha_h,alpha_p,train_dataset_accuracy,test_dataset_accuracy
0,1,0.55,0.1,0.325,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,112,1.0,0.1,0.55,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,75,0.775,0.2,0.325,70,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,150,0.1,0.1,0.775,9,0.3981416957026713,0.0,0.9,0.0,0.0,0.09969284602171685,0.0,0.10000000000000002,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,112,0.1,0.2,0.55,9,0.3440185830429733,0.2,0.8,0.0962962962962963,0.06341463414634146,0.05521350317896343,0.2,0.19999999999999998,0.09629629629629628,0.06341463414634146,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,112,1.0,0.2,0.55,,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,150,1.0,0.5,0.1,1,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,1,0.1,0.4,1.0,10,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,75,0.1,0.5,0.325,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,1,0.775,0.30000000000000004,0.55,70,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,75,1.0,0.4,0.325,70,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,150,0.325,0.2,0.1,70,0.3440185830429733,0.2,0.8,0.0962962962962963,0.06341463414634146,0.05521350317896343,0.2,0.19999999999999998,0.09629629629629628,0.06341463414634146,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,38,1.0,0.4,1.0,50,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.01,0.628 (130/207),0.4082 (20/49)
0,1,0.1,0.4,0.1,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,75,0.55,0.1,0.775,,0.429732868757259,0.4,0.6,0.26296296296296295,0.2062717770034843,0.08886345766963331,0.24494897427831783,0.24494897427831783,0.17037037037037037,0.14106722640103825,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,150,0.1,0.4,0.1,90,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,38,0.325,0.5,0.775,10,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,112,0.775,0.30000000000000004,0.325,,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,150,0.55,0.1,0.1,9,0.4171893147502904,0.0,1.0,0.0,0.0,0.08612014366216676,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,150,1.0,0.4,0.775,3,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,150,0.1,0.1,0.55,,0.4171893147502904,0.0,1.0,0.0,0.0,0.08612014366216676,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,1,0.55,0.4,0.325,10,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,1,1.0,0.1,0.775,50,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,112,0.325,0.30000000000000004,0.775,1,0.45900116144018577,0.8,0.2,0.5418028116388771,0.42090592334494775,0.09333196318229052,0.20000000000000004,0.20000000000000004,0.147281161285691,0.12359961111867813,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,38,0.1,0.1,1.0,,0.3933797909407666,0.0,0.8833333333333332,0.0,0.0,0.10113863551762677,0.0,0.097182531580755,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,1,0.55,0.1,0.325,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,112,1.0,0.1,0.55,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,75,0.775,0.2,0.325,70,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,150,0.1,0.1,0.775,9,0.4171893147502904,0.0,1.0,0.0,0.0,0.08612014366216676,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,112,0.1,0.2,0.55,9,0.3440185830429733,0.2,0.8,0.0962962962962963,0.06341463414634146,0.05521350317896343,0.2,0.19999999999999998,0.09629629629629628,0.06341463414634146,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,112,1.0,0.2,0.55,,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,150,1.0,0.5,0.1,1,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,1,0.1,0.4,1.0,10,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,75,0.1,0.5,0.325,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,1,0.775,0.30000000000000004,0.55,70,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,75,1.0,0.4,0.325,70,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,150,0.325,0.2,0.1,70,0.3440185830429733,0.2,0.8,0.0962962962962963,0.06341463414634146,0.05521350317896343,0.2,0.19999999999999998,0.09629629629629628,0.06341463414634146,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,38,1.0,0.4,1.0,50,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.012742749857031334,0.628 (130/207),0.4082 (20/49)
0,1,0.1,0.4,0.1,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,75,0.55,0.1,0.775,,0.429732868757259,0.4,0.6,0.26296296296296295,0.2062717770034843,0.08886345766963331,0.24494897427831783,0.24494897427831783,0.17037037037037037,0.14106722640103825,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,150,0.1,0.4,0.1,90,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,38,0.325,0.5,0.775,10,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,112,0.775,0.30000000000000004,0.325,,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,150,0.55,0.1,0.1,9,0.4171893147502904,0.0,1.0,0.0,0.0,0.08612014366216676,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,150,1.0,0.4,0.775,3,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,150,0.1,0.1,0.55,,0.4171893147502904,0.0,1.0,0.0,0.0,0.08612014366216676,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,1,0.55,0.4,0.325,10,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,1,1.0,0.1,0.775,50,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,112,0.325,0.30000000000000004,0.775,1,0.45900116144018577,0.8,0.2,0.5418028116388771,0.42090592334494775,0.09333196318229052,0.20000000000000004,0.20000000000000004,0.147281161285691,0.12359961111867813,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,38,0.1,0.1,1.0,,0.5219512195121951,0.2,0.8333333333333333,0.1875,0.1764705882352941,0.13530583759376655,0.20000000000000004,0.10540925533894598,0.1875,0.1764705882352941,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,1,0.55,0.1,0.325,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,112,1.0,0.1,0.55,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,75,0.775,0.2,0.325,70,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,150,0.1,0.1,0.775,9,0.4171893147502904,0.0,1.0,0.0,0.0,0.08612014366216676,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,112,0.1,0.2,0.55,9,0.3440185830429733,0.2,0.8,0.0962962962962963,0.06341463414634146,0.05521350317896343,0.2,0.19999999999999998,0.09629629629629628,0.06341463414634146,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,112,1.0,0.2,0.55,,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,150,1.0,0.5,0.1,1,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,1,0.1,0.4,1.0,10,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,75,0.1,0.5,0.325,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,1,0.775,0.30000000000000004,0.55,70,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,75,1.0,0.4,0.325,70,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,150,0.325,0.2,0.1,70,0.3440185830429733,0.2,0.8,0.0962962962962963,0.06341463414634146,0.05521350317896343,0.2,0.19999999999999998,0.09629629629629628,0.06341463414634146,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,38,1.0,0.4,1.0,50,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.016237767391887217,0.628 (130/207),0.4082 (20/49)
0,1,0.1,0.4,0.1,9,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,75,0.55,0.1,0.775,,0.429732868757259,0.4,0.6,0.26296296296296295,0.2062717770034843,0.08886345766963331,0.24494897427831783,0.24494897427831783,0.17037037037037037,0.14106722640103825,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,150,0.1,0.4,0.1,90,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,38,0.325,0.5,0.775,10,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,112,0.775,0.30000000000000004,0.325,,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,150,0.55,0.1,0.1,9,0.4171893147502904,0.0,1.0,0.0,0.0,0.08612014366216676,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,150,1.0,0.4,0.775,3,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,150,0.1,0.1,0.55,,0.4171893147502904,0.0,1.0,0.0,0.0,0.08612014366216676,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,1,0.55,0.4,0.325,10,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,1,1.0,0.1,0.775,50,0.5828106852497096,1.0,0.0,0.7207501800599297,0.5828106852497096,0.08612014366216675,0.0,0.0,0.07236578930357565,0.08612014366216675,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,112,0.325,0.30000000000000004,0.775,1,0.45900116144018577,0.8,0.2,0.5418028116388771,0.42090592334494775,0.09333196318229052,0.20000000000000004,0.20000000000000004,0.147281161285691,0.12359961111867813,0.42857142857142855,1.0,0.0,0.6,0.42857142857142855,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
0,38,0.1,0.1,1.0,,0.5219512195121951,0.2,0.8333333333333333,0.1875,0.1764705882352941,0.13530583759376655,0.20000000000000004,0.10540925533894598,0.1875,0.1764705882352941,0.5714285714285714,0.0,1.0,0.0,0.0,4.069620429933333,0.01,0.0206913808111479,0.628 (130/207),0.4082 (20/49)
