,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,threshold,alpha_h,alpha_p,train_dataset_accuracy,test_dataset_accuracy
0,150,0.1,0.1,0.775,9,0.45825027685492803,0.25925925925925924,0.7255952380952382,0.21698956780923995,0.20693815987933634,0.04649237591332347,0.19387040486373924,0.17251741671580517,0.14441247986694025,0.12758291028838667,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,112,0.1,0.2,0.55,9,0.43499446290143967,0.059259259259259255,0.8875,0.07272727272727272,0.09411764705882353,0.031623377709077485,0.059259259259259255,0.11249999999999999,0.07272727272727272,0.09411764705882351,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,112,1.0,0.2,0.55,,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,150,1.0,0.5,0.1,1,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,1,0.1,0.4,1.0,10,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,75,0.1,0.5,0.325,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,1,0.775,0.30000000000000004,0.55,70,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,75,1.0,0.4,0.325,70,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,150,0.325,0.2,0.1,70,0.43499446290143967,0.059259259259259255,0.8875,0.07272727272727272,0.09411764705882353,0.031623377709077485,0.059259259259259255,0.11249999999999999,0.07272727272727272,0.09411764705882351,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,38,1.0,0.4,1.0,50,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.01,0.7056 (151/214),0.4762 (20/42)
0,1,0.1,0.4,0.1,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,75,0.55,0.1,0.775,,0.4396456256921374,0.25925925925925924,0.6875,0.2081118881118881,0.19644322845417236,0.03384974677269621,0.19387040486373924,0.20348525745124632,0.13673029422227695,0.12047130205305018,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,150,0.1,0.4,0.1,90,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,38,0.325,0.5,0.775,10,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,112,0.775,0.30000000000000004,0.325,,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,150,0.55,0.1,0.1,9,0.43499446290143967,0.059259259259259255,0.8875,0.07272727272727272,0.09411764705882353,0.031623377709077485,0.059259259259259255,0.11249999999999999,0.07272727272727272,0.09411764705882351,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,150,1.0,0.4,0.775,3,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,150,0.1,0.1,0.55,,0.45825027685492803,0.25925925925925924,0.7255952380952382,0.21698956780923995,0.20693815987933634,0.04649237591332347,0.19387040486373924,0.17251741671580517,0.14441247986694025,0.12758291028838667,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,1,0.55,0.4,0.325,10,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,1,1.0,0.1,0.775,50,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,112,0.325,0.30000000000000004,0.775,1,0.43477297895902545,0.4,0.6,0.26441687344913156,0.19756367663344407,0.025852024737833663,0.24494897427831783,0.24494897427831783,0.1619994641624831,0.12111223166701537,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,38,0.1,0.1,1.0,,0.45825027685492803,0.25925925925925924,0.7255952380952382,0.21698956780923995,0.20693815987933634,0.04649237591332347,0.19387040486373924,0.17251741671580517,0.14441247986694025,0.12758291028838667,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,1,0.55,0.1,0.325,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,112,1.0,0.1,0.55,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,75,0.775,0.2,0.325,70,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,150,0.1,0.1,0.775,9,0.45825027685492803,0.25925925925925924,0.7255952380952382,0.21698956780923995,0.20693815987933634,0.04649237591332347,0.19387040486373924,0.17251741671580517,0.14441247986694025,0.12758291028838667,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,112,0.1,0.2,0.55,9,0.43499446290143967,0.059259259259259255,0.8875,0.07272727272727272,0.09411764705882353,0.031623377709077485,0.059259259259259255,0.11249999999999999,0.07272727272727272,0.09411764705882351,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,112,1.0,0.2,0.55,,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,150,1.0,0.5,0.1,1,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,1,0.1,0.4,1.0,10,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,75,0.1,0.5,0.325,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,1,0.775,0.30000000000000004,0.55,70,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,75,1.0,0.4,0.325,70,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,150,0.325,0.2,0.1,70,0.43499446290143967,0.059259259259259255,0.8875,0.07272727272727272,0.09411764705882353,0.031623377709077485,0.059259259259259255,0.11249999999999999,0.07272727272727272,0.09411764705882351,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,38,1.0,0.4,1.0,50,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.012742749857031334,0.7056 (151/214),0.4762 (20/42)
0,1,0.1,0.4,0.1,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,75,0.55,0.1,0.775,,0.4396456256921374,0.25925925925925924,0.6875,0.2081118881118881,0.19644322845417236,0.03384974677269621,0.19387040486373924,0.20348525745124632,0.13673029422227695,0.12047130205305018,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,150,0.1,0.4,0.1,90,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,38,0.325,0.5,0.775,10,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,112,0.775,0.30000000000000004,0.325,,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,150,0.55,0.1,0.1,9,0.43499446290143967,0.059259259259259255,0.8875,0.07272727272727272,0.09411764705882353,0.031623377709077485,0.059259259259259255,0.11249999999999999,0.07272727272727272,0.09411764705882351,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,150,1.0,0.4,0.775,3,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,150,0.1,0.1,0.55,,0.45825027685492803,0.25925925925925924,0.7255952380952382,0.21698956780923995,0.20693815987933634,0.04649237591332347,0.19387040486373924,0.17251741671580517,0.14441247986694025,0.12758291028838667,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,1,0.55,0.4,0.325,10,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,1,1.0,0.1,0.775,50,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,112,0.325,0.30000000000000004,0.775,1,0.43477297895902545,0.4,0.6,0.26441687344913156,0.19756367663344407,0.025852024737833663,0.24494897427831783,0.24494897427831783,0.1619994641624831,0.12111223166701537,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,38,0.1,0.1,1.0,,0.45825027685492803,0.25925925925925924,0.7255952380952382,0.21698956780923995,0.20693815987933634,0.04649237591332347,0.19387040486373924,0.17251741671580517,0.14441247986694025,0.12758291028838667,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,1,0.55,0.1,0.325,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,112,1.0,0.1,0.55,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,75,0.775,0.2,0.325,70,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,150,0.1,0.1,0.775,9,0.45825027685492803,0.25925925925925924,0.7255952380952382,0.21698956780923995,0.20693815987933634,0.04649237591332347,0.19387040486373924,0.17251741671580517,0.14441247986694025,0.12758291028838667,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,112,0.1,0.2,0.55,9,0.43499446290143967,0.059259259259259255,0.8875,0.07272727272727272,0.09411764705882353,0.031623377709077485,0.059259259259259255,0.11249999999999999,0.07272727272727272,0.09411764705882351,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,112,1.0,0.2,0.55,,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,150,1.0,0.5,0.1,1,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,1,0.1,0.4,1.0,10,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,75,0.1,0.5,0.325,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,1,0.775,0.30000000000000004,0.55,70,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,75,1.0,0.4,0.325,70,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,150,0.325,0.2,0.1,70,0.43499446290143967,0.059259259259259255,0.8875,0.07272727272727272,0.09411764705882353,0.031623377709077485,0.059259259259259255,0.11249999999999999,0.07272727272727272,0.09411764705882351,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,38,1.0,0.4,1.0,50,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.016237767391887217,0.7056 (151/214),0.4762 (20/42)
0,1,0.1,0.4,0.1,9,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.0206913808111479,0.7056 (151/214),0.4762 (20/42)
0,75,0.55,0.1,0.775,,0.4396456256921374,0.25925925925925924,0.6875,0.2081118881118881,0.19644322845417236,0.03384974677269621,0.19387040486373924,0.20348525745124632,0.13673029422227695,0.12047130205305018,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.0206913808111479,0.7056 (151/214),0.4762 (20/42)
0,150,0.1,0.4,0.1,90,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.0206913808111479,0.7056 (151/214),0.4762 (20/42)
0,38,0.325,0.5,0.775,10,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.0206913808111479,0.7056 (151/214),0.4762 (20/42)
0,112,0.775,0.30000000000000004,0.325,,0.5603543743078626,1.0,0.0,0.716486048945417,0.5603543743078626,0.028658430295326685,0.0,0.0,0.023878904183655143,0.028658430295326685,0.5238095238095238,1.0,0.0,0.6875000000000001,0.5238095238095238,6.6923370570000005,0.01,0.0206913808111479,0.7056 (151/214),0.4762 (20/42)
0,150,0.55,0.1,0.1,9,0.43499446290143967,0.059259259259259255,0.8875,0.07272727272727272,0.09411764705882353,0.031623377709077485,0.059259259259259255,0.11249999999999999,0.07272727272727272,0.09411764705882351,0.47619047619047616,0.0,1.0,0.0,0.0,6.6923370570000005,0.01,0.0206913808111479,0.7056 (151/214),0.4762 (20/42)
